game_date,home_name,away_name,home_score,away_score,home_win
2025-06-02,San Francisco Giants,San Diego Padres,0,1,0
2025-06-02,Athletics,Minnesota Twins,4,10,0
2025-06-02,Los Angeles Dodgers,New York Mets,3,4,0
2025-06-03,Pittsburgh Pirates,Houston Astros,0,3,0
2025-06-03,Miami Marlins,Colorado Rockies,2,3,0
2025-06-03,Washington Nationals,Chicago Cubs,3,8,0
2025-06-03,New York Yankees,Cleveland Guardians,3,2,1
2025-06-03,Toronto Blue Jays,Philadelphia Phillies,3,8,0
2025-06-03,Boston Red Sox,Los Angeles Angels,3,4,0
2025-06-03,Cincinnati Reds,Milwaukee Brewers,4,2,1
2025-06-03,Atlanta Braves,Arizona Diamondbacks,3,8,0
2025-06-03,Tampa Bay Rays,Texas Rangers,5,1,1
2025-06-03,Chicago White Sox,Detroit Tigers,8,1,1
2025-06-03,St. Louis Cardinals,Kansas City Royals,7,10,0
2025-06-03,Seattle Mariners,Baltimore Orioles,1,5,0
2025-06-03,San Francisco Giants,San Diego Padres,2,3,0
2025-06-03,Athletics,Minnesota Twins,3,10,0
2025-06-03,Los Angeles Dodgers,New York Mets,6,5,1
2025-06-04,Miami Marlins,Colorado Rockies,2,3,0
2025-06-04,Cincinnati Reds,Milwaukee Brewers,1,9,0
2025-06-04,Boston Red Sox,Los Angeles Angels,11,9,1
2025-06-04,Pittsburgh Pirates,Houston Astros,3,0,1
2025-06-04,Washington Nationals,Chicago Cubs,2,0,1
2025-06-04,New York Yankees,Cleveland Guardians,0,4,0
2025-06-04,Toronto Blue Jays,Philadelphia Phillies,2,1,1
2025-06-04,Atlanta Braves,Arizona Diamondbacks,1,2,0
2025-06-04,Tampa Bay Rays,Texas Rangers,5,4,1
2025-06-04,Chicago White Sox,Detroit Tigers,4,5,0
2025-06-04,Seattle Mariners,Baltimore Orioles,2,3,0
2025-06-04,San Francisco Giants,San Diego Padres,6,5,1
2025-06-04,Athletics,Minnesota Twins,1,6,0
2025-06-04,Los Angeles Dodgers,New York Mets,1,6,0
2025-06-05,Atlanta Braves,Arizona Diamondbacks,10,11,0
2025-06-05,St. Louis Cardinals,Kansas City Royals,6,5,1
2025-06-05,St. Louis Cardinals,Kansas City Royals,5,7,0
2025-06-05,Chicago White Sox,Detroit Tigers,3,2,1
2025-06-05,Toronto Blue Jays,Philadelphia Phillies,9,1,1
2025-06-05,Athletics,Minnesota Twins,14,3,1
2025-06-05,Seattle Mariners,Baltimore Orioles,3,4,0
2025-06-05,San Francisco Giants,San Diego Padres,3,2,1
2025-06-05,Los Angeles Dodgers,New York Mets,6,5,1
2025-06-05,Pittsburgh Pirates,Houston Astros,2,8,0
2025-06-05,Washington Nationals,Chicago Cubs,1,7,0
2025-06-05,New York Yankees,Cleveland Guardians,4,0,1
2025-06-05,Tampa Bay Rays,Texas Rangers,4,3,1
2025-06-06,Tampa Bay Rays,Miami Marlins,4,3,1
2025-06-06,Pittsburgh Pirates,Philadelphia Phillies,5,4,1
2025-06-06,Washington Nationals,Texas Rangers,2,0,1
2025-06-06,New York Yankees,Boston Red Sox,9,6,1
2025-06-06,Cincinnati Reds,Arizona Diamondbacks,4,3,1
2025-06-06,Detroit Tigers,Chicago Cubs,3,1,1
2025-06-06,Cleveland Guardians,Houston Astros,2,4,0
2025-06-06,Chicago White Sox,Kansas City Royals,7,2,1
2025-06-06,Minnesota Twins,Toronto Blue Jays,4,6,0
2025-06-06,Milwaukee Brewers,San Diego Padres,0,2,0
2025-06-06,St. Louis Cardinals,Los Angeles Dodgers,5,0,1
2025-06-06,Colorado Rockies,New York Mets,2,4,0
2025-06-06,Los Angeles Angels,Seattle Mariners,5,4,1
2025-06-06,Athletics,Baltimore Orioles,5,4,1
2025-06-06,San Francisco Giants,Atlanta Braves,5,4,1
2025-06-07,Detroit Tigers,Chicago Cubs,1,6,0
2025-06-07,Cincinnati Reds,Arizona Diamondbacks,4,3,1
2025-06-07,Minnesota Twins,Toronto Blue Jays,4,5,0
2025-06-07,St. Louis Cardinals,Los Angeles Dodgers,2,1,1
2025-06-07,Washington Nationals,Texas Rangers,0,5,0
2025-06-07,Pittsburgh Pirates,Philadelphia Phillies,2,1,1
2025-06-07,San Francisco Giants,Atlanta Braves,3,2,1
2025-06-07,Cincinnati Reds,Arizona Diamondbacks,13,1,1
2025-06-07,Cleveland Guardians,Houston Astros,3,5,0
2025-06-07,Chicago White Sox,Kansas City Royals,4,1,1
2025-06-07,Tampa Bay Rays,Miami Marlins,10,11,0
2025-06-07,New York Yankees,Boston Red Sox,7,10,0
2025-06-07,Milwaukee Brewers,San Diego Padres,4,3,1
2025-06-07,Los Angeles Angels,Seattle Mariners,8,6,1
2025-06-07,Colorado Rockies,New York Mets,1,8,0
2025-06-07,Athletics,Baltimore Orioles,4,7,0
2025-06-08,Tampa Bay Rays,Miami Marlins,3,2,1
2025-06-08,Milwaukee Brewers,San Diego Padres,0,1,0
2025-06-08,Washington Nationals,Texas Rangers,2,4,0
2025-06-08,Pittsburgh Pirates,Philadelphia Phillies,2,1,1
2025-06-08,Cincinnati Reds,Arizona Diamondbacks,4,2,1
2025-06-08,Detroit Tigers,Chicago Cubs,4,0,1
2025-06-08,Cleveland Guardians,Houston Astros,4,2,1
2025-06-08,Minnesota Twins,Toronto Blue Jays,6,3,1
2025-06-08,Chicago White Sox,Kansas City Royals,5,7,0
2025-06-08,St. Louis Cardinals,Los Angeles Dodgers,3,7,0
2025-06-08,Colorado Rockies,New York Mets,5,13,0
2025-06-08,Athletics,Baltimore Orioles,5,1,1
2025-06-08,San Francisco Giants,Atlanta Braves,4,3,1
2025-06-08,Los Angeles Angels,Seattle Mariners,2,3,0
2025-06-08,New York Yankees,Boston Red Sox,7,11,0
2025-06-09,Cleveland Guardians,Cincinnati Reds,4,7,0
2025-06-09,Pittsburgh Pirates,Miami Marlins,10,3,1
2025-06-09,Philadelphia Phillies,Chicago Cubs,4,3,1
2025-06-09,Boston Red Sox,Tampa Bay Rays,8,10,0
2025-06-09,Milwaukee Brewers,Atlanta Braves,1,7,0
2025-06-09,St. Louis Cardinals,Toronto Blue Jays,4,5,0
2025-06-09,Los Angeles Angels,Athletics,7,4,1
2025-06-09,San Diego Padres,Los Angeles Dodgers,7,8,0
2025-06-09,Arizona Diamondbacks,Seattle Mariners,8,4,1
2025-06-10,Baltimore Orioles,Detroit Tigers,3,5,0
2025-06-10,Cleveland Guardians,Cincinnati Reds,0,1,0
2025-06-10,Pittsburgh Pirates,Miami Marlins,2,3,0
2025-06-10,Philadelphia Phillies,Chicago Cubs,4,8,0
2025-06-10,New York Mets,Washington Nationals,5,4,1
2025-06-10,Boston Red Sox,Tampa Bay Rays,3,1,1
2025-06-10,Minnesota Twins,Texas Rangers,4,16,0
2025-06-10,Kansas City Royals,New York Yankees,2,10,0
2025-06-10,Milwaukee Brewers,Atlanta Braves,4,1,1
2025-06-10,St. Louis Cardinals,Toronto Blue Jays,9,10,0
2025-06-10,Houston Astros,Chicago White Sox,2,4,0
2025-06-10,Colorado Rockies,San Francisco Giants,5,6,0
2025-06-10,Los Angeles Angels,Athletics,2,1,1
2025-06-10,San Diego Padres,Los Angeles Dodgers,11,1,1
2025-06-10,Arizona Diamondbacks,Seattle Mariners,10,3,1
2025-06-11,Pittsburgh Pirates,Miami Marlins,5,2,1
2025-06-11,Philadelphia Phillies,Chicago Cubs,7,2,1
2025-06-11,Cleveland Guardians,Cincinnati Reds,11,2,1
2025-06-11,Milwaukee Brewers,Atlanta Braves,2,6,0
2025-06-11,St. Louis Cardinals,Toronto Blue Jays,2,5,0
2025-06-11,Arizona Diamondbacks,Seattle Mariners,5,2,1
2025-06-11,Los Angeles Angels,Athletics,6,5,1
2025-06-11,San Diego Padres,Los Angeles Dodgers,2,5,0
2025-06-11,Baltimore Orioles,Detroit Tigers,10,1,1
2025-06-11,New York Mets,Washington Nationals,5,0,1
2025-06-11,Boston Red Sox,Tampa Bay Rays,4,3,1
2025-06-11,Minnesota Twins,Texas Rangers,6,2,1
2025-06-11,Kansas City Royals,New York Yankees,3,6,0
2025-06-11,Houston Astros,Chicago White Sox,10,2,1
2025-06-11,Colorado Rockies,San Francisco Giants,7,10,0
2025-06-12,New York Mets,Washington Nationals,4,3,1
2025-06-12,Minnesota Twins,Texas Rangers,3,16,0
2025-06-12,Colorado Rockies,San Francisco Giants,8,7,1
2025-06-12,Baltimore Orioles,Detroit Tigers,1,4,0
2025-06-12,Kansas City Royals,New York Yankees,0,1,0
2025-06-12,Milwaukee Brewers,St. Louis Cardinals,6,0,1
2025-06-12,Chicago Cubs,Pittsburgh Pirates,3,2,1
2025-06-12,Houston Astros,Chicago White Sox,4,3,1
2025-06-13,Chicago Cubs,Pittsburgh Pirates,1,2,0
2025-06-13,Philadelphia Phillies,Toronto Blue Jays,8,0,1
2025-06-13,Washington Nationals,Miami Marlins,9,11,0
2025-06-13,Baltimore Orioles,Los Angeles Angels,2,0,1
2025-06-13,Detroit Tigers,Cincinnati Reds,11,5,1
2025-06-13,New York Mets,Tampa Bay Rays,5,7,0
2025-06-13,Boston Red Sox,New York Yankees,2,1,1
2025-06-13,Atlanta Braves,Colorado Rockies,12,4,1
2025-06-13,Texas Rangers,Chicago White Sox,3,1,1
2025-06-13,Kansas City Royals,Athletics,4,6,0
2025-06-13,Houston Astros,Minnesota Twins,10,3,1
2025-06-13,Milwaukee Brewers,St. Louis Cardinals,3,2,1
2025-06-13,Arizona Diamondbacks,San Diego Padres,5,1,1
2025-06-13,Seattle Mariners,Cleveland Guardians,7,2,1
2025-06-13,Los Angeles Dodgers,San Francisco Giants,2,6,0
2025-06-14,Washington Nationals,Miami Marlins,3,4,0
2025-06-14,Detroit Tigers,Cincinnati Reds,1,11,0
2025-06-14,Chicago Cubs,Pittsburgh Pirates,2,1,1
2025-06-14,Baltimore Orioles,Los Angeles Angels,6,5,1
2025-06-14,Philadelphia Phillies,Toronto Blue Jays,3,2,1
2025-06-14,Texas Rangers,Chicago White Sox,5,4,1
2025-06-14,Kansas City Royals,Athletics,0,4,0
2025-06-14,New York Mets,Tampa Bay Rays,4,8,0
2025-06-14,Houston Astros,Minnesota Twins,3,2,1
2025-06-14,Atlanta Braves,Colorado Rockies,4,1,1
2025-06-14,Milwaukee Brewers,St. Louis Cardinals,5,8,0
2025-06-14,Arizona Diamondbacks,San Diego Padres,8,7,1
2025-06-14,Boston Red Sox,New York Yankees,4,3,1
2025-06-14,Seattle Mariners,Cleveland Guardians,4,3,1
2025-06-14,Los Angeles Dodgers,San Francisco Giants,11,5,1
2025-06-15,Detroit Tigers,Cincinnati Reds,4,8,0
2025-06-15,Baltimore Orioles,Los Angeles Angels,11,2,1
2025-06-15,Philadelphia Phillies,Toronto Blue Jays,11,4,1
2025-06-15,Atlanta Braves,Colorado Rockies,1,10,0
2025-06-15,Washington Nationals,Miami Marlins,1,3,0
2025-06-15,Boston Red Sox,New York Yankees,2,0,1
2025-06-15,New York Mets,Tampa Bay Rays,0,9,0
2025-06-15,Kansas City Royals,Athletics,2,3,0
2025-06-15,Houston Astros,Minnesota Twins,2,1,1
2025-06-15,Milwaukee Brewers,St. Louis Cardinals,3,2,1
2025-06-15,Chicago Cubs,Pittsburgh Pirates,3,2,1
2025-06-15,Texas Rangers,Chicago White Sox,2,1,1
2025-06-15,Arizona Diamondbacks,San Diego Padres,2,8,0
2025-06-15,Seattle Mariners,Cleveland Guardians,6,0,1
2025-06-15,Los Angeles Dodgers,San Francisco Giants,5,4,1
2025-06-16,Miami Marlins,Philadelphia Phillies,2,5,0
2025-06-16,Washington Nationals,Colorado Rockies,4,6,0
2025-06-16,New York Yankees,Los Angeles Angels,0,1,0
2025-06-16,Tampa Bay Rays,Baltimore Orioles,7,1,1
2025-06-16,Seattle Mariners,Boston Red Sox,0,2,0
2025-06-16,Athletics,Houston Astros,3,1,1
2025-06-16,Los Angeles Dodgers,San Diego Padres,6,3,1
2025-06-17,Miami Marlins,Philadelphia Phillies,8,3,1
2025-06-17,Detroit Tigers,Pittsburgh Pirates,7,3,1
2025-06-17,Washington Nationals,Colorado Rockies,6,10,0
2025-06-17,New York Yankees,Los Angeles Angels,0,4,0
2025-06-17,Toronto Blue Jays,Arizona Diamondbacks,5,4,1
2025-06-17,Cincinnati Reds,Minnesota Twins,6,5,1
2025-06-17,Atlanta Braves,New York Mets,5,4,1
2025-06-17,Tampa Bay Rays,Baltimore Orioles,1,5,0
2025-06-17,Chicago White Sox,St. Louis Cardinals,2,12,0
2025-06-17,Texas Rangers,Kansas City Royals,1,6,0
2025-06-17,Chicago Cubs,Milwaukee Brewers,5,3,1
2025-06-17,Seattle Mariners,Boston Red Sox,8,0,1
2025-06-17,San Francisco Giants,Cleveland Guardians,2,3,0
2025-06-17,Athletics,Houston Astros,3,13,0
2025-06-17,Los Angeles Dodgers,San Diego Padres,8,6,1
2025-06-18,Seattle Mariners,Boston Red Sox,1,3,0
2025-06-18,Miami Marlins,Philadelphia Phillies,2,4,0
2025-06-18,Washington Nationals,Colorado Rockies,1,3,0
2025-06-18,New York Yankees,Los Angeles Angels,2,3,0
2025-06-18,Toronto Blue Jays,Arizona Diamondbacks,8,1,1
2025-06-18,Atlanta Braves,New York Mets,5,0,1
2025-06-18,Tampa Bay Rays,Baltimore Orioles,12,8,1
2025-06-18,Texas Rangers,Kansas City Royals,3,6,0
2025-06-18,San Francisco Giants,Cleveland Guardians,2,4,0
2025-06-18,Athletics,Houston Astros,4,11,0
2025-06-18,Los Angeles Dodgers,San Diego Padres,4,3,1
2025-06-19,Cincinnati Reds,Minnesota Twins,5,12,0
2025-06-19,Washington Nationals,Colorado Rockies,4,3,1
2025-06-19,New York Yankees,Los Angeles Angels,7,3,1
2025-06-19,Detroit Tigers,Pittsburgh Pirates,9,2,1
2025-06-19,Detroit Tigers,Pittsburgh Pirates,4,8,0
2025-06-19,Chicago White Sox,St. Louis Cardinals,4,5,0
2025-06-19,Chicago White Sox,St. Louis Cardinals,6,8,0
2025-06-19,Chicago Cubs,Milwaukee Brewers,7,8,0
2025-06-19,Texas Rangers,Kansas City Royals,1,4,0
2025-06-19,Toronto Blue Jays,Arizona Diamondbacks,5,9,0
2025-06-19,San Francisco Giants,Cleveland Guardians,2,1,1
2025-06-19,Miami Marlins,Philadelphia Phillies,1,2,0
2025-06-19,Atlanta Braves,New York Mets,7,1,1
2025-06-19,Tampa Bay Rays,Baltimore Orioles,1,4,0
2025-06-19,Athletics,Houston Astros,6,4,1
2025-06-19,Los Angeles Dodgers,San Diego Padres,3,5,0
2025-06-20,Chicago Cubs,Seattle Mariners,4,9,0
2025-06-20,Pittsburgh Pirates,Texas Rangers,2,6,0
2025-06-20,Tampa Bay Rays,Detroit Tigers,14,8,1
2025-06-20,New York Yankees,Baltimore Orioles,3,5,0
2025-06-20,Toronto Blue Jays,Chicago White Sox,1,7,0
2025-06-20,Miami Marlins,Atlanta Braves,6,2,1
2025-06-20,St. Louis Cardinals,Cincinnati Reds,6,1,1
2025-06-20,Philadelphia Phillies,New York Mets,10,2,1
2025-06-20,Minnesota Twins,Milwaukee Brewers,6,17,0
2025-06-20,Colorado Rockies,Arizona Diamondbacks,8,14,0
2025-06-20,Los Angeles Angels,Houston Astros,2,3,0
2025-06-20,San Diego Padres,Kansas City Royals,5,6,0
2025-06-20,Athletics,Cleveland Guardians,5,1,1
2025-06-20,Los Angeles Dodgers,Washington Nationals,6,5,1
2025-06-20,San Francisco Giants,Boston Red Sox,5,7,0
2025-06-21,Tampa Bay Rays,Detroit Tigers,8,3,1
2025-06-21,New York Yankees,Baltimore Orioles,9,0,1
2025-06-21,Minnesota Twins,Milwaukee Brewers,0,9,0
2025-06-21,St. Louis Cardinals,Cincinnati Reds,6,5,1
2025-06-21,Chicago Cubs,Seattle Mariners,10,7,1
2025-06-21,Toronto Blue Jays,Chicago White Sox,7,1,1
2025-06-21,San Francisco Giants,Boston Red Sox,3,2,1
2025-06-21,Pittsburgh Pirates,Texas Rangers,2,3,0
2025-06-21,Miami Marlins,Atlanta Braves,0,7,0
2025-06-21,San Diego Padres,Kansas City Royals,5,1,1
2025-06-21,Philadelphia Phillies,New York Mets,4,11,0
2025-06-21,Colorado Rockies,Arizona Diamondbacks,3,5,0
2025-06-21,Los Angeles Angels,Houston Astros,9,1,1
2025-06-21,Athletics,Cleveland Guardians,2,4,0
2025-06-21,Los Angeles Dodgers,Washington Nationals,3,7,0
2025-06-22,New York Yankees,Baltimore Orioles,4,2,1
2025-06-22,Tampa Bay Rays,Detroit Tigers,3,9,0
2025-06-22,Pittsburgh Pirates,Texas Rangers,8,3,1
2025-06-22,Toronto Blue Jays,Chicago White Sox,2,4,0
2025-06-22,Miami Marlins,Atlanta Braves,5,3,1
2025-06-22,Minnesota Twins,Milwaukee Brewers,8,9,0
2025-06-22,St. Louis Cardinals,Cincinnati Reds,1,4,0
2025-06-22,Chicago Cubs,Seattle Mariners,6,14,0
2025-06-22,Colorado Rockies,Arizona Diamondbacks,4,2,1
2025-06-22,Athletics,Cleveland Guardians,0,3,0
2025-06-22,San Francisco Giants,Boston Red Sox,9,5,1
2025-06-22,Los Angeles Angels,Houston Astros,7,8,0
2025-06-22,Los Angeles Dodgers,Washington Nationals,13,7,1
2025-06-22,San Diego Padres,Kansas City Royals,3,2,1
2025-06-22,Philadelphia Phillies,New York Mets,7,1,1
2025-06-23,Baltimore Orioles,Texas Rangers,6,0,1
2025-06-23,New York Mets,Atlanta Braves,2,3,0
2025-06-23,Cincinnati Reds,New York Yankees,6,1,1
2025-06-23,Minnesota Twins,Seattle Mariners,2,11,0
2025-06-23,Chicago White Sox,Arizona Diamondbacks,0,10,0
2025-06-23,Milwaukee Brewers,Pittsburgh Pirates,4,5,0
2025-06-23,St. Louis Cardinals,Chicago Cubs,8,2,1
2025-06-23,Los Angeles Angels,Boston Red Sox,9,5,1
2025-06-23,San Diego Padres,Washington Nationals,6,10,0
2025-06-24,Baltimore Orioles,Texas Rangers,5,6,0
2025-06-24,Detroit Tigers,Athletics,11,4,1
2025-06-24,Cleveland Guardians,Toronto Blue Jays,6,10,0
2025-06-24,New York Mets,Atlanta Braves,4,7,0
2025-06-24,Cincinnati Reds,New York Yankees,5,4,1
2025-06-24,Kansas City Royals,Tampa Bay Rays,1,5,0
2025-06-24,Minnesota Twins,Seattle Mariners,5,6,0
2025-06-24,Chicago White Sox,Arizona Diamondbacks,1,4,0
2025-06-24,Milwaukee Brewers,Pittsburgh Pirates,9,3,1
2025-06-24,St. Louis Cardinals,Chicago Cubs,8,7,1
2025-06-24,Houston Astros,Philadelphia Phillies,1,0,1
2025-06-24,Colorado Rockies,Los Angeles Dodgers,7,9,0
2025-06-24,Los Angeles Angels,Boston Red Sox,3,2,1
2025-06-24,San Diego Padres,Washington Nationals,4,3,1
2025-06-24,San Francisco Giants,Miami Marlins,2,4,0
2025-06-25,Chicago White Sox,Arizona Diamondbacks,7,3,1
2025-06-25,Milwaukee Brewers,Pittsburgh Pirates,4,2,1
2025-06-25,Los Angeles Angels,Boston Red Sox,5,2,1
2025-06-25,San Diego Padres,Washington Nationals,1,0,1
2025-06-25,Baltimore Orioles,Texas Rangers,0,7,0
2025-06-25,Detroit Tigers,Athletics,0,3,0
2025-06-25,Cleveland Guardians,Toronto Blue Jays,5,4,1
2025-06-25,New York Mets,Atlanta Braves,7,3,1
2025-06-25,Cincinnati Reds,New York Yankees,1,7,0
2025-06-25,Kansas City Royals,Tampa Bay Rays,0,3,0
2025-06-25,Minnesota Twins,Seattle Mariners,2,0,1
2025-06-25,St. Louis Cardinals,Chicago Cubs,0,8,0
2025-06-25,Houston Astros,Philadelphia Phillies,2,0,1
2025-06-25,Colorado Rockies,Los Angeles Dodgers,1,8,0
2025-06-25,San Francisco Giants,Miami Marlins,5,8,0
2025-06-26,Detroit Tigers,Athletics,8,0,1
2025-06-26,Cleveland Guardians,Toronto Blue Jays,0,6,0
2025-06-26,Minnesota Twins,Seattle Mariners,10,1,1
2025-06-26,Kansas City Royals,Tampa Bay Rays,0,4,0
2025-06-26,Houston Astros,Philadelphia Phillies,2,1,1
2025-06-26,St. Louis Cardinals,Chicago Cubs,0,3,0
2025-06-26,Colorado Rockies,Los Angeles Dodgers,1,3,0
2025-06-26,San Francisco Giants,Miami Marlins,5,12,0
2025-06-26,New York Mets,Atlanta Braves,4,0,1
2025-06-27,Pittsburgh Pirates,New York Mets,9,1,1
2025-06-27,Baltimore Orioles,Tampa Bay Rays,22,8,1
2025-06-27,New York Yankees,Athletics,3,0,1
2025-06-27,Cincinnati Reds,San Diego Padres,8,1,1
2025-06-27,Cleveland Guardians,St. Louis Cardinals,0,5,0
2025-06-27,Boston Red Sox,Toronto Blue Jays,0,9,0
2025-06-27,Detroit Tigers,Minnesota Twins,1,4,0
2025-06-27,Atlanta Braves,Philadelphia Phillies,0,13,0
2025-06-27,Chicago White Sox,San Francisco Giants,1,3,0
2025-06-27,Texas Rangers,Seattle Mariners,6,7,0
2025-06-27,Houston Astros,Chicago Cubs,7,4,1
2025-06-27,Kansas City Royals,Los Angeles Dodgers,4,5,0
2025-06-27,Milwaukee Brewers,Colorado Rockies,10,6,1
2025-06-27,Los Angeles Angels,Washington Nationals,9,15,0
2025-06-27,Arizona Diamondbacks,Miami Marlins,8,9,0
2025-06-28,New York Yankees,Athletics,0,7,0
2025-06-28,Detroit Tigers,Minnesota Twins,10,5,1
2025-06-28,Pittsburgh Pirates,New York Mets,9,2,1
2025-06-28,Baltimore Orioles,Tampa Bay Rays,3,11,0
2025-06-28,Texas Rangers,Seattle Mariners,3,2,1
2025-06-28,Kansas City Royals,Los Angeles Dodgers,9,5,1
2025-06-28,Cincinnati Reds,San Diego Padres,4,6,0
2025-06-28,Cleveland Guardians,St. Louis Cardinals,6,9,0
2025-06-28,Boston Red Sox,Toronto Blue Jays,15,1,1
2025-06-28,Chicago White Sox,San Francisco Giants,1,0,1
2025-06-28,Arizona Diamondbacks,Miami Marlins,7,8,0
2025-06-28,Milwaukee Brewers,Colorado Rockies,5,0,1
2025-06-28,Houston Astros,Chicago Cubs,3,12,0
2025-06-28,Atlanta Braves,Philadelphia Phillies,6,1,1
2025-06-28,Los Angeles Angels,Washington Nationals,8,2,1
2025-06-29,Cleveland Guardians,St. Louis Cardinals,0,7,0
2025-06-29,Pittsburgh Pirates,New York Mets,12,1,1
2025-06-29,Baltimore Orioles,Tampa Bay Rays,5,1,1
2025-06-29,Boston Red Sox,Toronto Blue Jays,3,5,0
2025-06-29,Atlanta Braves,Philadelphia Phillies,1,2,0
2025-06-29,New York Yankees,Athletics,12,5,1
2025-06-29,Cincinnati Reds,San Diego Padres,3,2,1
2025-06-29,Houston Astros,Chicago Cubs,2,0,1
2025-06-29,Kansas City Royals,Los Angeles Dodgers,1,5,0
2025-06-29,Chicago White Sox,San Francisco Giants,5,2,1
2025-06-29,Milwaukee Brewers,Colorado Rockies,3,4,0
2025-06-29,Texas Rangers,Seattle Mariners,4,6,0
2025-06-29,Los Angeles Angels,Washington Nationals,4,7,0
2025-06-29,Arizona Diamondbacks,Miami Marlins,4,6,0
2025-06-29,Detroit Tigers,Minnesota Twins,3,0,1
2025-06-30,Philadelphia Phillies,San Diego Padres,4,0,1
2025-06-30,Pittsburgh Pirates,St. Louis Cardinals,7,0,1
2025-06-30,Toronto Blue Jays,New York Yankees,5,4,1
2025-06-30,Boston Red Sox,Cincinnati Reds,13,6,1
2025-06-30,Tampa Bay Rays,Athletics,4,6,0
2025-06-30,Texas Rangers,Baltimore Orioles,6,10,0
2025-06-30,Seattle Mariners,Kansas City Royals,6,2,1
2025-06-30,Arizona Diamondbacks,San Francisco Giants,4,2,1
2025-07-01,Toronto Blue Jays,New York Yankees,12,5,1
2025-07-01,Pittsburgh Pirates,St. Louis Cardinals,1,0,1
2025-07-01,Miami Marlins,Minnesota Twins,2,0,1
2025-07-01,Tampa Bay Rays,Athletics,3,4,0
2025-07-01,Boston Red Sox,Cincinnati Reds,5,3,1
2025-07-01,Atlanta Braves,Los Angeles Angels,0,4,0
2025-07-01,Chicago Cubs,Cleveland Guardians,5,2,1
2025-07-01,Texas Rangers,Baltimore Orioles,10,2,1
2025-07-01,Colorado Rockies,Houston Astros,5,6,0
2025-07-01,Seattle Mariners,Kansas City Royals,3,6,0
2025-07-01,Arizona Diamondbacks,San Francisco Giants,8,2,1
2025-07-01,Los Angeles Dodgers,Chicago White Sox,6,1,1
2025-07-02,Tampa Bay Rays,Athletics,6,5,1
2025-07-02,Pittsburgh Pirates,St. Louis Cardinals,5,0,1
2025-07-02,Washington Nationals,Detroit Tigers,2,11,0
2025-07-02,Washington Nationals,Detroit Tigers,9,4,1
2025-07-02,Philadelphia Phillies,San Diego Padres,4,6,0
2025-07-02,Philadelphia Phillies,San Diego Padres,5,1,1
2025-07-02,New York Mets,Milwaukee Brewers,2,7,0
2025-07-02,New York Mets,Milwaukee Brewers,7,3,1
2025-07-02,Boston Red Sox,Cincinnati Reds,5,3,1
2025-07-02,Miami Marlins,Minnesota Twins,1,2,0
2025-07-02,Toronto Blue Jays,New York Yankees,11,9,1
2025-07-02,Boston Red Sox,Cincinnati Reds,4,8,0
2025-07-02,Atlanta Braves,Los Angeles Angels,8,3,1
2025-07-02,Chicago Cubs,Cleveland Guardians,5,4,1
2025-07-02,Texas Rangers,Baltimore Orioles,6,0,1
2025-07-02,Colorado Rockies,Houston Astros,3,5,0
2025-07-02,Seattle Mariners,Kansas City Royals,3,2,1
2025-07-02,Arizona Diamondbacks,San Francisco Giants,5,6,0
2025-07-02,Los Angeles Dodgers,Chicago White Sox,5,4,1
2025-07-03,Miami Marlins,Minnesota Twins,4,1,1
2025-07-03,Colorado Rockies,Houston Astros,7,6,1
2025-07-03,Washington Nationals,Detroit Tigers,11,7,1
2025-07-03,Toronto Blue Jays,New York Yankees,8,5,1
2025-07-03,New York Mets,Milwaukee Brewers,3,2,1
2025-07-03,Atlanta Braves,Los Angeles Angels,1,5,0
2025-07-03,Chicago Cubs,Cleveland Guardians,1,0,1
2025-07-03,Arizona Diamondbacks,San Francisco Giants,2,7,0
2025-07-03,Seattle Mariners,Kansas City Royals,2,3,0
2025-07-03,Los Angeles Dodgers,Chicago White Sox,6,2,1
2025-07-04,Washington Nationals,Boston Red Sox,2,11,0
2025-07-04,Philadelphia Phillies,Cincinnati Reds,6,9,0
2025-07-04,Chicago Cubs,St. Louis Cardinals,11,3,1
2025-07-04,New York Mets,New York Yankees,6,5,1
2025-07-04,Seattle Mariners,Pittsburgh Pirates,6,0,1
2025-07-04,Minnesota Twins,Tampa Bay Rays,4,3,1
2025-07-04,San Diego Padres,Texas Rangers,3,2,1
2025-07-04,Toronto Blue Jays,Los Angeles Angels,4,3,1
2025-07-04,Cleveland Guardians,Detroit Tigers,1,2,0
2025-07-04,Miami Marlins,Milwaukee Brewers,5,6,0
2025-07-04,Atlanta Braves,Baltimore Orioles,2,3,0
2025-07-04,Colorado Rockies,Chicago White Sox,2,3,0
2025-07-04,Los Angeles Dodgers,Houston Astros,1,18,0
2025-07-04,Arizona Diamondbacks,Kansas City Royals,3,9,0
2025-07-04,Athletics,San Francisco Giants,11,2,1
2025-07-05,Minnesota Twins,Tampa Bay Rays,6,5,1
2025-07-05,Chicago Cubs,St. Louis Cardinals,6,8,0
2025-07-05,Toronto Blue Jays,Los Angeles Angels,4,3,1
2025-07-05,Washington Nationals,Boston Red Sox,3,10,0
2025-07-05,Philadelphia Phillies,Cincinnati Reds,5,1,1
2025-07-05,Arizona Diamondbacks,Kansas City Royals,7,1,1
2025-07-05,Atlanta Braves,Baltimore Orioles,6,9,0
2025-07-05,New York Mets,New York Yankees,12,6,1
2025-07-05,Miami Marlins,Milwaukee Brewers,4,2,1
