game_date,home_name,away_name,home_score,away_score,home_win
2024-06-23,Pittsburgh Pirates,Tampa Bay Rays,1,3,0
2024-06-23,New York Yankees,Atlanta Braves,1,3,0
2024-06-23,Cincinnati Reds,Boston Red Sox,4,7,0
2024-06-23,Cleveland Guardians,Toronto Blue Jays,6,5,1
2024-06-23,Detroit Tigers,Chicago White Sox,11,2,1
2024-06-23,Miami Marlins,Seattle Mariners,6,4,1
2024-06-23,Houston Astros,Baltimore Orioles,8,1,1
2024-06-23,St. Louis Cardinals,San Francisco Giants,5,3,1
2024-06-23,Texas Rangers,Kansas City Royals,4,0,1
2024-06-23,Colorado Rockies,Washington Nationals,1,2,0
2024-06-23,Oakland Athletics,Minnesota Twins,0,3,0
2024-06-23,San Diego Padres,Milwaukee Brewers,2,6,0
2024-06-23,Chicago Cubs,New York Mets,2,5,0
2024-06-24,Baltimore Orioles,Cleveland Guardians,2,3,0
2024-06-24,Detroit Tigers,Philadelphia Phillies,1,8,0
2024-06-24,Tampa Bay Rays,Seattle Mariners,4,3,1
2024-06-24,Cincinnati Reds,Pittsburgh Pirates,11,5,1
2024-06-24,Boston Red Sox,Toronto Blue Jays,7,6,1
2024-06-24,St. Louis Cardinals,Atlanta Braves,4,3,1
2024-06-24,Chicago White Sox,Los Angeles Dodgers,0,3,0
2024-06-24,Kansas City Royals,Miami Marlins,4,1,1
2024-06-24,Milwaukee Brewers,Texas Rangers,6,3,1
2024-06-24,Los Angeles Angels,Oakland Athletics,5,1,1
2024-06-24,San Diego Padres,Washington Nationals,7,6,1
2024-06-24,San Francisco Giants,Chicago Cubs,5,4,1
2024-06-25,Baltimore Orioles,Cleveland Guardians,8,10,0
2024-06-25,Detroit Tigers,Philadelphia Phillies,4,1,1
2024-06-25,Tampa Bay Rays,Seattle Mariners,11,3,1
2024-06-25,Cincinnati Reds,Pittsburgh Pirates,5,9,0
2024-06-25,Boston Red Sox,Toronto Blue Jays,4,9,0
2024-06-25,New York Mets,New York Yankees,9,7,1
2024-06-25,Houston Astros,Colorado Rockies,5,2,1
2024-06-25,Chicago White Sox,Los Angeles Dodgers,3,4,0
2024-06-25,Kansas City Royals,Miami Marlins,1,2,0
2024-06-25,Milwaukee Brewers,Texas Rangers,3,1,1
2024-06-25,Los Angeles Angels,Oakland Athletics,7,5,1
2024-06-25,San Diego Padres,Washington Nationals,9,7,1
2024-06-25,Arizona Diamondbacks,Minnesota Twins,5,4,1
2024-06-25,San Francisco Giants,Chicago Cubs,5,1,1
2024-06-26,Tampa Bay Rays,Seattle Mariners,2,5,0
2024-06-26,Cincinnati Reds,Pittsburgh Pirates,1,6,0
2024-06-26,Detroit Tigers,Philadelphia Phillies,2,6,0
2024-06-26,St. Louis Cardinals,Atlanta Braves,2,6,0
2024-06-26,St. Louis Cardinals,Atlanta Braves,4,1,1
2024-06-26,Houston Astros,Colorado Rockies,7,1,1
2024-06-26,Kansas City Royals,Miami Marlins,5,1,1
2024-06-26,Milwaukee Brewers,Texas Rangers,6,5,1
2024-06-26,Los Angeles Angels,Oakland Athletics,5,2,1
2024-06-26,San Diego Padres,Washington Nationals,8,5,1
2024-06-26,Baltimore Orioles,Cleveland Guardians,4,2,1
2024-06-26,Boston Red Sox,Toronto Blue Jays,1,4,0
2024-06-26,New York Mets,New York Yankees,12,2,1
2024-06-26,Chicago White Sox,Los Angeles Dodgers,0,4,0
2024-06-26,Arizona Diamondbacks,Minnesota Twins,3,8,0
2024-06-26,San Francisco Giants,Chicago Cubs,4,3,1
2024-06-27,Arizona Diamondbacks,Minnesota Twins,6,13,0
2024-06-27,San Francisco Giants,Chicago Cubs,3,5,0
2024-06-27,Chicago White Sox,Atlanta Braves,1,0,1
2024-06-27,Philadelphia Phillies,Miami Marlins,4,7,0
2024-06-27,Baltimore Orioles,Texas Rangers,11,2,1
2024-06-27,Toronto Blue Jays,New York Yankees,9,2,1
2024-06-27,St. Louis Cardinals,Cincinnati Reds,4,11,0
2024-06-27,Kansas City Royals,Cleveland Guardians,2,1,1
2024-06-27,Los Angeles Angels,Detroit Tigers,5,0,1
2024-06-28,Philadelphia Phillies,Miami Marlins,2,0,1
2024-06-28,Tampa Bay Rays,Washington Nationals,3,1,1
2024-06-28,Baltimore Orioles,Texas Rangers,2,1,1
2024-06-28,Toronto Blue Jays,New York Yankees,5,16,0
2024-06-28,New York Mets,Houston Astros,7,2,1
2024-06-28,Boston Red Sox,San Diego Padres,2,9,0
2024-06-28,Chicago White Sox,Colorado Rockies,5,3,1
2024-06-28,Atlanta Braves,Pittsburgh Pirates,6,1,1
2024-06-28,Kansas City Royals,Cleveland Guardians,10,3,1
2024-06-28,Milwaukee Brewers,Chicago Cubs,4,2,1
2024-06-28,St. Louis Cardinals,Cincinnati Reds,1,0,1
2024-06-28,Los Angeles Angels,Detroit Tigers,5,2,1
2024-06-28,Arizona Diamondbacks,Oakland Athletics,4,9,0
2024-06-28,Seattle Mariners,Minnesota Twins,3,2,1
2024-06-28,San Francisco Giants,Los Angeles Dodgers,5,3,1
2024-06-29,Chicago White Sox,Colorado Rockies,11,3,1
2024-06-29,St. Louis Cardinals,Cincinnati Reds,4,9,0
2024-06-29,Toronto Blue Jays,New York Yankees,9,3,1
2024-06-29,Philadelphia Phillies,Miami Marlins,2,3,0
2024-06-29,Kansas City Royals,Cleveland Guardians,2,7,0
2024-06-29,New York Mets,Houston Astros,6,9,0
2024-06-29,Arizona Diamondbacks,Oakland Athletics,3,0,1
2024-06-29,Boston Red Sox,San Diego Padres,1,11,0
2024-06-29,Tampa Bay Rays,Washington Nationals,1,8,0
2024-06-29,Atlanta Braves,Pittsburgh Pirates,2,1,1
2024-06-29,Milwaukee Brewers,Chicago Cubs,3,5,0
2024-06-29,San Francisco Giants,Los Angeles Dodgers,7,14,0
2024-06-29,Baltimore Orioles,Texas Rangers,6,5,1
2024-06-29,Los Angeles Angels,Detroit Tigers,6,5,1
2024-06-29,Seattle Mariners,Minnesota Twins,1,5,0
2024-06-30,Atlanta Braves,Pittsburgh Pirates,2,4,0
2024-06-30,Boston Red Sox,San Diego Padres,4,1,1
2024-06-30,Philadelphia Phillies,Miami Marlins,7,6,1
2024-06-30,Toronto Blue Jays,New York Yankees,1,8,0
2024-06-30,New York Mets,Houston Astros,5,10,0
2024-06-30,Tampa Bay Rays,Washington Nationals,5,0,1
2024-06-30,Kansas City Royals,Cleveland Guardians,6,2,1
2024-06-30,Chicago White Sox,Colorado Rockies,4,5,0
2024-06-30,Milwaukee Brewers,Chicago Cubs,7,1,1
2024-06-30,St. Louis Cardinals,Cincinnati Reds,2,0,1
2024-06-30,San Francisco Giants,Los Angeles Dodgers,10,4,1
2024-06-30,Los Angeles Angels,Detroit Tigers,6,7,0
2024-06-30,Arizona Diamondbacks,Oakland Athletics,5,1,1
2024-06-30,Seattle Mariners,Minnesota Twins,3,5,0
2024-06-30,Baltimore Orioles,Texas Rangers,2,11,0
2024-07-01,Toronto Blue Jays,Houston Astros,1,3,0
2024-07-01,Washington Nationals,New York Mets,7,9,0
2024-07-01,Colorado Rockies,Milwaukee Brewers,8,7,1
2024-07-02,Pittsburgh Pirates,St. Louis Cardinals,4,7,0
2024-07-02,Cleveland Guardians,Chicago White Sox,7,6,1
2024-07-02,Miami Marlins,Boston Red Sox,3,8,0
2024-07-02,Washington Nationals,New York Mets,2,7,0
2024-07-02,New York Yankees,Cincinnati Reds,4,5,0
2024-07-02,Toronto Blue Jays,Houston Astros,7,6,1
2024-07-02,Atlanta Braves,San Francisco Giants,3,5,0
2024-07-02,Minnesota Twins,Detroit Tigers,5,3,1
2024-07-02,Texas Rangers,San Diego Padres,7,0,1
2024-07-02,Chicago Cubs,Philadelphia Phillies,4,6,0
2024-07-02,Kansas City Royals,Tampa Bay Rays,1,5,0
2024-07-02,Colorado Rockies,Milwaukee Brewers,3,4,0
2024-07-02,Oakland Athletics,Los Angeles Angels,7,5,1
2024-07-02,Seattle Mariners,Baltimore Orioles,0,2,0
2024-07-02,Los Angeles Dodgers,Arizona Diamondbacks,6,5,1
2024-07-03,Pittsburgh Pirates,St. Louis Cardinals,5,4,1
2024-07-03,Cleveland Guardians,Chicago White Sox,2,8,0
2024-07-03,Miami Marlins,Boston Red Sox,2,7,0
2024-07-03,Washington Nationals,New York Mets,7,5,1
2024-07-03,New York Yankees,Cincinnati Reds,2,3,0
2024-07-03,Toronto Blue Jays,Houston Astros,2,9,0
2024-07-03,Atlanta Braves,San Francisco Giants,3,1,1
2024-07-03,Texas Rangers,San Diego Padres,4,6,0
2024-07-03,Chicago Cubs,Philadelphia Phillies,3,5,0
2024-07-03,Kansas City Royals,Tampa Bay Rays,4,2,1
2024-07-03,Minnesota Twins,Detroit Tigers,2,9,0
2024-07-03,Colorado Rockies,Milwaukee Brewers,0,3,0
2024-07-03,Oakland Athletics,Los Angeles Angels,5,0,1
2024-07-03,Los Angeles Dodgers,Arizona Diamondbacks,4,12,0
2024-07-03,Seattle Mariners,Baltimore Orioles,1,4,0
2024-07-04,Washington Nationals,New York Mets,1,0,1
2024-07-04,Pittsburgh Pirates,St. Louis Cardinals,2,3,0
2024-07-04,New York Yankees,Cincinnati Reds,4,8,0
2024-07-04,Toronto Blue Jays,Houston Astros,3,5,0
2024-07-04,Cleveland Guardians,Chicago White Sox,8,4,1
2024-07-04,Miami Marlins,Boston Red Sox,5,6,0
2024-07-04,Chicago Cubs,Philadelphia Phillies,10,2,1
2024-07-04,Texas Rangers,San Diego Padres,1,3,0
2024-07-04,Oakland Athletics,Los Angeles Angels,5,0,1
2024-07-04,Seattle Mariners,Baltimore Orioles,7,3,1
2024-07-04,Atlanta Braves,San Francisco Giants,2,4,0
2024-07-04,Kansas City Royals,Tampa Bay Rays,8,10,0
2024-07-04,Colorado Rockies,Milwaukee Brewers,4,3,1
2024-07-04,Los Angeles Dodgers,Arizona Diamondbacks,3,9,0
2024-07-05,Chicago Cubs,Los Angeles Angels,5,1,1
2024-07-05,Pittsburgh Pirates,New York Mets,14,2,1
2024-07-05,Washington Nationals,St. Louis Cardinals,6,7,0
2024-07-05,New York Yankees,Boston Red Sox,3,5,0
2024-07-05,Cincinnati Reds,Detroit Tigers,4,5,0
2024-07-05,Cleveland Guardians,San Francisco Giants,2,4,0
2024-07-05,Miami Marlins,Chicago White Sox,2,3,0
2024-07-05,Atlanta Braves,Philadelphia Phillies,6,8,0
2024-07-05,Texas Rangers,Tampa Bay Rays,3,0,1
2024-07-05,Colorado Rockies,Kansas City Royals,4,2,1
2024-07-05,Minnesota Twins,Houston Astros,12,13,0
2024-07-05,Oakland Athletics,Baltimore Orioles,2,3,0
2024-07-05,San Diego Padres,Arizona Diamondbacks,10,8,1
2024-07-05,Seattle Mariners,Toronto Blue Jays,2,1,1
2024-07-05,Los Angeles Dodgers,Milwaukee Brewers,8,5,1
2024-07-06,New York Yankees,Boston Red Sox,14,4,1
2024-07-06,Minnesota Twins,Houston Astros,9,3,1
2024-07-06,Chicago Cubs,Los Angeles Angels,0,7,0
2024-07-06,Pittsburgh Pirates,New York Mets,2,5,0
2024-07-06,Washington Nationals,St. Louis Cardinals,14,6,1
2024-07-06,Texas Rangers,Tampa Bay Rays,4,3,1
2024-07-06,Oakland Athletics,Baltimore Orioles,19,8,1
2024-07-06,Cincinnati Reds,Detroit Tigers,3,5,0
2024-07-06,Cleveland Guardians,San Francisco Giants,5,4,1
2024-07-06,Seattle Mariners,Toronto Blue Jays,4,5,0
2024-07-06,Miami Marlins,Chicago White Sox,4,3,1
2024-07-06,Atlanta Braves,Philadelphia Phillies,5,1,1
2024-07-06,Los Angeles Dodgers,Milwaukee Brewers,5,3,1
2024-07-06,Colorado Rockies,Kansas City Royals,3,1,1
2024-07-06,San Diego Padres,Arizona Diamondbacks,5,7,0
2024-07-07,Pittsburgh Pirates,New York Mets,2,3,0
2024-07-07,Washington Nationals,St. Louis Cardinals,3,8,0
2024-07-07,Atlanta Braves,Philadelphia Phillies,6,0,1
2024-07-07,Cincinnati Reds,Detroit Tigers,1,5,0
2024-07-07,Cleveland Guardians,San Francisco Giants,5,4,1
2024-07-07,Miami Marlins,Chicago White Sox,7,4,1
2024-07-07,Minnesota Twins,Houston Astros,3,2,1
2024-07-07,Chicago Cubs,Los Angeles Angels,5,0,1
2024-07-07,Texas Rangers,Tampa Bay Rays,13,2,1
2024-07-07,Colorado Rockies,Kansas City Royals,1,10,0
2024-07-07,Oakland Athletics,Baltimore Orioles,3,6,0
2024-07-07,San Diego Padres,Arizona Diamondbacks,1,9,0
2024-07-07,Seattle Mariners,Toronto Blue Jays,4,5,0
2024-07-07,Los Angeles Dodgers,Milwaukee Brewers,2,9,0
2024-07-07,New York Yankees,Boston Red Sox,0,3,0
2024-07-08,Pittsburgh Pirates,New York Mets,8,2,1
2024-07-08,Washington Nationals,St. Louis Cardinals,0,6,0
2024-07-08,Detroit Tigers,Cleveland Guardians,1,0,1
2024-07-08,Cincinnati Reds,Colorado Rockies,6,0,1
2024-07-08,Chicago White Sox,Minnesota Twins,6,8,0
2024-07-08,Los Angeles Angels,Texas Rangers,4,9,0
2024-07-08,Arizona Diamondbacks,Atlanta Braves,4,5,0
2024-07-09,Baltimore Orioles,Chicago Cubs,2,9,0
2024-07-09,Detroit Tigers,Cleveland Guardians,8,9,0
2024-07-09,Philadelphia Phillies,Los Angeles Dodgers,10,1,1
2024-07-09,Tampa Bay Rays,New York Yankees,5,3,1
2024-07-09,Cincinnati Reds,Colorado Rockies,12,6,1
2024-07-09,New York Mets,Washington Nationals,7,5,1
2024-07-09,Boston Red Sox,Oakland Athletics,12,9,1
2024-07-09,Houston Astros,Miami Marlins,4,3,1
2024-07-09,Milwaukee Brewers,Pittsburgh Pirates,2,12,0
2024-07-09,Los Angeles Angels,Texas Rangers,4,5,0
2024-07-09,San Diego Padres,Seattle Mariners,3,8,0
2024-07-09,Arizona Diamondbacks,Atlanta Braves,2,6,0
2024-07-09,San Francisco Giants,Toronto Blue Jays,4,3,1
2024-07-10,St. Louis Cardinals,Kansas City Royals,4,6,0
2024-07-10,St. Louis Cardinals,Kansas City Royals,5,8,0
2024-07-10,Chicago White Sox,Minnesota Twins,3,1,1
2024-07-10,Chicago White Sox,Minnesota Twins,2,3,0
2024-07-10,Baltimore Orioles,Chicago Cubs,0,4,0
2024-07-10,Detroit Tigers,Cleveland Guardians,5,4,1
2024-07-10,San Diego Padres,Seattle Mariners,0,2,0
2024-07-10,Tampa Bay Rays,New York Yankees,1,2,0
2024-07-10,Philadelphia Phillies,Los Angeles Dodgers,4,3,1
2024-07-10,Cincinnati Reds,Colorado Rockies,5,6,0
2024-07-10,New York Mets,Washington Nationals,6,2,1
2024-07-10,Boston Red Sox,Oakland Athletics,2,5,0
2024-07-10,Houston Astros,Miami Marlins,9,1,1
2024-07-10,Milwaukee Brewers,Pittsburgh Pirates,9,0,1
2024-07-10,Los Angeles Angels,Texas Rangers,7,2,1
2024-07-10,Arizona Diamondbacks,Atlanta Braves,7,5,1
2024-07-10,San Francisco Giants,Toronto Blue Jays,6,10,0
2024-07-11,Cincinnati Reds,Colorado Rockies,8,1,1
2024-07-11,Detroit Tigers,Cleveland Guardians,10,1,1
2024-07-11,New York Mets,Washington Nationals,7,0,1
2024-07-11,Milwaukee Brewers,Pittsburgh Pirates,0,1,0
2024-07-11,San Francisco Giants,Toronto Blue Jays,3,5,0
2024-07-11,Philadelphia Phillies,Los Angeles Dodgers,5,1,1
2024-07-11,Baltimore Orioles,Chicago Cubs,0,8,0
2024-07-11,Tampa Bay Rays,New York Yankees,5,4,1
2024-07-11,Boston Red Sox,Oakland Athletics,7,0,1
2024-07-11,Houston Astros,Miami Marlins,6,3,1
2024-07-11,Los Angeles Angels,Seattle Mariners,0,11,0
2024-07-11,Arizona Diamondbacks,Atlanta Braves,1,0,1
2024-07-12,Detroit Tigers,Los Angeles Dodgers,3,4,0
2024-07-12,Philadelphia Phillies,Oakland Athletics,2,6,0
2024-07-12,Tampa Bay Rays,Cleveland Guardians,2,0,1
2024-07-12,Baltimore Orioles,New York Yankees,1,4,0
2024-07-12,Boston Red Sox,Kansas City Royals,1,6,0
2024-07-12,New York Mets,Colorado Rockies,7,6,1
2024-07-12,Cincinnati Reds,Miami Marlins,7,4,1
2024-07-12,Houston Astros,Texas Rangers,6,3,1
2024-07-12,Chicago White Sox,Pittsburgh Pirates,1,4,0
2024-07-12,Milwaukee Brewers,Washington Nationals,2,5,0
2024-07-12,St. Louis Cardinals,Chicago Cubs,1,5,0
2024-07-12,Los Angeles Angels,Seattle Mariners,6,5,1
2024-07-12,Arizona Diamondbacks,Toronto Blue Jays,5,4,1
2024-07-12,San Diego Padres,Atlanta Braves,1,6,0
2024-07-12,San Francisco Giants,Minnesota Twins,7,1,1
2024-07-13,Detroit Tigers,Los Angeles Dodgers,11,9,1
2024-07-13,Chicago White Sox,Pittsburgh Pirates,2,6,0
2024-07-13,St. Louis Cardinals,Chicago Cubs,11,3,1
2024-07-13,St. Louis Cardinals,Chicago Cubs,5,4,1
2024-07-13,Philadelphia Phillies,Oakland Athletics,11,5,1
2024-07-13,Baltimore Orioles,New York Yankees,1,6,0
2024-07-13,Boston Red Sox,Kansas City Royals,5,0,1
2024-07-13,New York Mets,Colorado Rockies,7,3,1
2024-07-13,Tampa Bay Rays,Cleveland Guardians,2,4,0
2024-07-13,Houston Astros,Texas Rangers,1,2,0
2024-07-13,Cincinnati Reds,Miami Marlins,10,6,1
2024-07-13,Milwaukee Brewers,Washington Nationals,5,6,0
2024-07-13,San Francisco Giants,Minnesota Twins,2,4,0
2024-07-13,San Diego Padres,Atlanta Braves,4,0,1
2024-07-13,Los Angeles Angels,Seattle Mariners,2,1,1
2024-07-13,Arizona Diamondbacks,Toronto Blue Jays,12,1,1
2024-07-14,Baltimore Orioles,New York Yankees,6,5,1
2024-07-14,Boston Red Sox,Kansas City Royals,5,4,1
2024-07-14,Philadelphia Phillies,Oakland Athletics,3,18,0
2024-07-14,Detroit Tigers,Los Angeles Dodgers,4,3,1
2024-07-14,New York Mets,Colorado Rockies,5,8,0
2024-07-14,Tampa Bay Rays,Cleveland Guardians,2,0,1
2024-07-14,Cincinnati Reds,Miami Marlins,2,3,0
2024-07-14,Houston Astros,Texas Rangers,2,4,0
2024-07-14,Chicago White Sox,Pittsburgh Pirates,4,9,0
2024-07-14,Milwaukee Brewers,Washington Nationals,9,3,1
2024-07-14,St. Louis Cardinals,Chicago Cubs,3,8,0
2024-07-14,San Francisco Giants,Minnesota Twins,3,2,1
2024-07-14,Los Angeles Angels,Seattle Mariners,3,2,1
2024-07-14,Arizona Diamondbacks,Toronto Blue Jays,7,8,0
2024-07-14,San Diego Padres,Atlanta Braves,3,6,0
2024-07-19,Chicago Cubs,Arizona Diamondbacks,2,5,0
2024-07-19,Pittsburgh Pirates,Philadelphia Phillies,8,7,1
2024-07-19,Washington Nationals,Cincinnati Reds,8,5,1
2024-07-19,New York Yankees,Tampa Bay Rays,6,1,1
2024-07-19,Toronto Blue Jays,Detroit Tigers,4,5,0
2024-07-19,Cleveland Guardians,San Diego Padres,7,0,1
2024-07-19,Miami Marlins,New York Mets,6,4,1
2024-07-19,Texas Rangers,Baltimore Orioles,1,9,0
2024-07-19,Kansas City Royals,Chicago White Sox,7,1,1
2024-07-19,Colorado Rockies,San Francisco Giants,7,3,1
2024-07-19,Oakland Athletics,Los Angeles Angels,13,3,1
2024-07-19,Los Angeles Dodgers,Boston Red Sox,4,1,1
2024-07-19,Seattle Mariners,Houston Astros,0,3,0
2024-07-20,New York Yankees,Tampa Bay Rays,1,9,0
2024-07-20,Atlanta Braves,St. Louis Cardinals,3,2,1
2024-07-20,Atlanta Braves,St. Louis Cardinals,5,9,0
2024-07-20,Toronto Blue Jays,Detroit Tigers,3,7,0
2024-07-20,Oakland Athletics,Los Angeles Angels,8,2,1
2024-07-20,Miami Marlins,New York Mets,0,1,0
2024-07-20,Pittsburgh Pirates,Philadelphia Phillies,4,1,1
2024-07-20,Washington Nationals,Cincinnati Reds,5,4,1
2024-07-20,Texas Rangers,Baltimore Orioles,4,8,0
2024-07-20,Cleveland Guardians,San Diego Padres,0,7,0
2024-07-20,Kansas City Royals,Chicago White Sox,6,1,1
2024-07-20,Minnesota Twins,Milwaukee Brewers,4,8,0
2024-07-20,Chicago Cubs,Arizona Diamondbacks,0,3,0
2024-07-20,Los Angeles Dodgers,Boston Red Sox,7,6,1
2024-07-20,Colorado Rockies,San Francisco Giants,4,3,1
2024-07-20,Seattle Mariners,Houston Astros,2,4,0
2024-07-21,Minnesota Twins,Milwaukee Brewers,7,8,0
2024-07-21,Washington Nationals,Cincinnati Reds,5,2,1
2024-07-21,Pittsburgh Pirates,Philadelphia Phillies,0,6,0
2024-07-21,Atlanta Braves,St. Louis Cardinals,2,6,0
2024-07-21,New York Yankees,Tampa Bay Rays,4,6,0
2024-07-21,Toronto Blue Jays,Detroit Tigers,5,4,1
2024-07-21,Cleveland Guardians,San Diego Padres,1,2,0
2024-07-21,Miami Marlins,New York Mets,4,2,1
2024-07-21,Kansas City Royals,Chicago White Sox,4,1,1
2024-07-21,Chicago Cubs,Arizona Diamondbacks,2,1,1
2024-07-21,Texas Rangers,Baltimore Orioles,3,2,1
2024-07-21,Colorado Rockies,San Francisco Giants,2,3,0
2024-07-21,Oakland Athletics,Los Angeles Angels,5,8,0
2024-07-21,Seattle Mariners,Houston Astros,6,4,1
2024-07-21,Los Angeles Dodgers,Boston Red Sox,9,6,1
2024-07-22,New York Yankees,Tampa Bay Rays,9,1,1
2024-07-22,Cleveland Guardians,Detroit Tigers,2,8,0
2024-07-22,Pittsburgh Pirates,St. Louis Cardinals,2,1,1
2024-07-22,Miami Marlins,New York Mets,4,6,0
2024-07-22,Atlanta Braves,Cincinnati Reds,1,4,0
2024-07-22,Minnesota Twins,Philadelphia Phillies,7,2,1
2024-07-22,Texas Rangers,Chicago White Sox,4,3,1
2024-07-22,Chicago Cubs,Milwaukee Brewers,3,1,1
2024-07-22,Kansas City Royals,Arizona Diamondbacks,10,4,1
2024-07-22,Colorado Rockies,Boston Red Sox,9,8,1
2024-07-22,Oakland Athletics,Houston Astros,4,0,1
2024-07-22,Seattle Mariners,Los Angeles Angels,1,3,0
2024-07-22,Los Angeles Dodgers,San Francisco Giants,3,2,1
2024-07-23,Cleveland Guardians,Detroit Tigers,5,4,1
2024-07-23,Pittsburgh Pirates,St. Louis Cardinals,1,2,0
2024-07-23,Miami Marlins,Baltimore Orioles,6,3,1
2024-07-23,Washington Nationals,San Diego Padres,0,4,0
2024-07-23,New York Yankees,New York Mets,2,3,0
2024-07-23,Toronto Blue Jays,Tampa Bay Rays,2,4,0
2024-07-23,Minnesota Twins,Philadelphia Phillies,0,3,0
2024-07-23,Texas Rangers,Chicago White Sox,3,2,1
2024-07-23,Chicago Cubs,Milwaukee Brewers,0,1,0
2024-07-23,Kansas City Royals,Arizona Diamondbacks,2,6,0
2024-07-23,Colorado Rockies,Boston Red Sox,0,6,0
2024-07-23,Oakland Athletics,Houston Astros,8,2,1
2024-07-23,Seattle Mariners,Los Angeles Angels,1,5,0
2024-07-23,Los Angeles Dodgers,San Francisco Giants,5,2,1
2024-07-24,Atlanta Braves,Cincinnati Reds,4,9,0
2024-07-24,Pittsburgh Pirates,St. Louis Cardinals,5,0,1
2024-07-24,Minnesota Twins,Philadelphia Phillies,5,4,1
2024-07-24,Chicago Cubs,Milwaukee Brewers,2,3,0
2024-07-24,Colorado Rockies,Boston Red Sox,20,7,1
2024-07-24,Oakland Athletics,Houston Astros,1,8,0
2024-07-24,Seattle Mariners,Los Angeles Angels,1,2,0
2024-07-24,Cleveland Guardians,Detroit Tigers,2,1,1
2024-07-24,Miami Marlins,Baltimore Orioles,6,3,1
2024-07-24,Washington Nationals,San Diego Padres,3,12,0
2024-07-24,New York Yankees,New York Mets,3,12,0
2024-07-24,Toronto Blue Jays,Tampa Bay Rays,6,3,1
2024-07-24,Texas Rangers,Chicago White Sox,10,2,1
2024-07-24,Kansas City Royals,Arizona Diamondbacks,6,8,0
2024-07-24,Los Angeles Dodgers,San Francisco Giants,3,8,0
2024-07-25,Washington Nationals,San Diego Padres,0,3,0
2024-07-25,Miami Marlins,Baltimore Orioles,6,7,0
2024-07-25,Cleveland Guardians,Detroit Tigers,0,3,0
2024-07-25,Texas Rangers,Chicago White Sox,2,1,1
2024-07-25,Toronto Blue Jays,Tampa Bay Rays,0,13,0
2024-07-25,Los Angeles Dodgers,San Francisco Giants,6,4,1
2024-07-25,New York Mets,Atlanta Braves,3,2,1
2024-07-25,Los Angeles Angels,Oakland Athletics,5,6,0
2024-07-26,Detroit Tigers,Minnesota Twins,3,9,0
2024-07-26,Philadelphia Phillies,Cleveland Guardians,1,3,0
2024-07-26,Tampa Bay Rays,Cincinnati Reds,2,3,0
2024-07-26,Baltimore Orioles,San Diego Padres,4,6,0
2024-07-26,Toronto Blue Jays,Texas Rangers,6,5,1
2024-07-26,New York Mets,Atlanta Braves,8,4,1
2024-07-26,Boston Red Sox,New York Yankees,9,7,1
2024-07-26,Kansas City Royals,Chicago Cubs,6,0,1
2024-07-26,Houston Astros,Los Angeles Dodgers,5,0,1
2024-07-26,Chicago White Sox,Seattle Mariners,0,10,0
2024-07-26,Milwaukee Brewers,Miami Marlins,2,6,0
2024-07-26,St. Louis Cardinals,Washington Nationals,8,10,0
2024-07-26,Los Angeles Angels,Oakland Athletics,4,5,0
2024-07-26,Arizona Diamondbacks,Pittsburgh Pirates,4,3,1
2024-07-26,San Francisco Giants,Colorado Rockies,11,4,1
2024-07-27,Toronto Blue Jays,Texas Rangers,7,3,1
2024-07-27,Baltimore Orioles,San Diego Padres,4,9,0
2024-07-27,Tampa Bay Rays,Cincinnati Reds,4,0,1
2024-07-27,New York Mets,Atlanta Braves,0,4,0
2024-07-27,Philadelphia Phillies,Cleveland Guardians,8,0,1
2024-07-27,Detroit Tigers,Minnesota Twins,7,2,1
2024-07-27,San Francisco Giants,Colorado Rockies,4,1,1
2024-07-27,San Francisco Giants,Colorado Rockies,5,0,1
2024-07-27,Kansas City Royals,Chicago Cubs,4,9,0
2024-07-27,Houston Astros,Los Angeles Dodgers,7,6,1
2024-07-27,Milwaukee Brewers,Miami Marlins,3,7,0
2024-07-27,St. Louis Cardinals,Washington Nationals,3,14,0
2024-07-27,Chicago White Sox,Seattle Mariners,3,6,0
2024-07-27,Boston Red Sox,New York Yankees,8,11,0
2024-07-27,Arizona Diamondbacks,Pittsburgh Pirates,9,5,1
2024-07-27,Los Angeles Angels,Oakland Athletics,1,3,0
2024-07-28,Tampa Bay Rays,Cincinnati Reds,2,1,1
2024-07-28,Baltimore Orioles,San Diego Padres,8,6,1
2024-07-28,Philadelphia Phillies,Cleveland Guardians,3,4,0
2024-07-28,Toronto Blue Jays,Texas Rangers,7,3,1
2024-07-28,Detroit Tigers,Minnesota Twins,0,5,0
2024-07-28,New York Mets,Atlanta Braves,2,9,0
2024-07-28,Kansas City Royals,Chicago Cubs,3,7,0
2024-07-28,Houston Astros,Los Angeles Dodgers,2,6,0
2024-07-28,Chicago White Sox,Seattle Mariners,3,6,0
2024-07-28,Milwaukee Brewers,Miami Marlins,6,2,1
2024-07-28,St. Louis Cardinals,Washington Nationals,4,3,1
2024-07-28,San Francisco Giants,Colorado Rockies,5,4,1
2024-07-28,Los Angeles Angels,Oakland Athletics,8,6,1
2024-07-28,Arizona Diamondbacks,Pittsburgh Pirates,5,6,0
2024-07-28,Boston Red Sox,New York Yankees,2,8,0
2024-07-29,Baltimore Orioles,Toronto Blue Jays,11,5,1
2024-07-29,Baltimore Orioles,Toronto Blue Jays,4,8,0
2024-07-29,Detroit Tigers,Cleveland Guardians,4,8,0
